sku_id,item_id,category,department,store_id,state_id,launch_date,first_sale_date,last_sale_date,sku_age_days,days_since_last_sale,avg_price,max_observed_price,estimated_unit_cost,estimated_gross_margin,sku_status
HOUSEHOLD_1_259_TX_2,HOUSEHOLD_1_259,HOUSEHOLD,HOUSEHOLD_1,TX_2,TX,2011-01-29,2011-01-30,2016-04-24,1912,0,9.63,10.97,7.68,3.29,Active
HOUSEHOLD_1_259_TX_3,HOUSEHOLD_1_259,HOUSEHOLD,HOUSEHOLD_1,TX_3,TX,2011-01-29,2011-01-30,2016-04-23,1912,1,9.71,11.32,7.92,3.4,Active
HOUSEHOLD_1_259_WI_1,HOUSEHOLD_1_259,HOUSEHOLD,HOUSEHOLD_1,WI_1,WI,2011-01-29,2011-01-30,2016-04-23,1912,1,9.64,10.97,7.68,3.29,Active
HOUSEHOLD_1_259_WI_2,HOUSEHOLD_1_259,HOUSEHOLD,HOUSEHOLD_1,WI_2,WI,2011-01-29,2011-02-04,2016-04-24,1912,0,9.73,11.52,8.06,3.46,Active
HOUSEHOLD_1_259_WI_3,HOUSEHOLD_1_259,HOUSEHOLD,HOUSEHOLD_1,WI_3,WI,2011-01-29,2011-01-31,2016-04-23,1912,1,9.64,10.97,7.68,3.29,Active
HOUSEHOLD_1_260_CA_1,HOUSEHOLD_1_260,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2013-07-20,2013-07-23,2016-04-09,1009,15,2.97,2.97,2.08,0.89,Active
HOUSEHOLD_1_260_CA_2,HOUSEHOLD_1_260,HOUSEHOLD,HOUSEHOLD_1,CA_2,CA,2013-08-03,2013-08-04,2016-04-16,995,8,2.97,2.97,2.08,0.89,Active
HOUSEHOLD_1_260_CA_3,HOUSEHOLD_1_260,HOUSEHOLD,HOUSEHOLD_1,CA_3,CA,2013-07-20,2013-07-20,2016-04-21,1009,3,2.97,2.97,2.08,0.89,Active
HOUSEHOLD_1_260_CA_4,HOUSEHOLD_1_260,HOUSEHOLD,HOUSEHOLD_1,CA_4,CA,2013-08-03,2013-08-07,2016-02-13,995,71,2.97,2.97,2.08,0.89,Slow Moving
HOUSEHOLD_1_260_TX_1,HOUSEHOLD_1_260,HOUSEHOLD,HOUSEHOLD_1,TX_1,TX,2013-08-03,2013-08-09,2016-04-20,995,4,2.97,2.97,2.08,0.89,Active
HOUSEHOLD_1_260_TX_2,HOUSEHOLD_1_260,HOUSEHOLD,HOUSEHOLD_1,TX_2,TX,2013-07-20,2013-07-24,2016-04-16,1009,8,2.97,2.97,2.08,0.89,Active
HOUSEHOLD_1_260_TX_3,HOUSEHOLD_1_260,HOUSEHOLD,HOUSEHOLD_1,TX_3,TX,2013-07-27,2013-07-27,2016-04-24,1002,0,2.97,2.97,2.08,0.89,Active
HOUSEHOLD_1_260_WI_1,HOUSEHOLD_1_260,HOUSEHOLD,HOUSEHOLD_1,WI_1,WI,2013-06-22,2013-06-28,2016-04-21,1037,3,2.97,2.97,2.08,0.89,Active
HOUSEHOLD_1_260_WI_2,HOUSEHOLD_1_260,HOUSEHOLD,HOUSEHOLD_1,WI_2,WI,2013-06-29,2013-06-29,2016-04-24,1030,0,2.97,2.97,2.08,0.89,Active
HOUSEHOLD_1_260_WI_3,HOUSEHOLD_1_260,HOUSEHOLD,HOUSEHOLD_1,WI_3,WI,2013-06-29,2013-06-29,2016-04-16,1030,8,2.97,2.97,2.08,0.89,Active
HOUSEHOLD_1_261_CA_1,HOUSEHOLD_1_261,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2011-08-13,2011-08-16,2016-04-24,1716,0,6.0,6.97,4.88,2.09,Active
HOUSEHOLD_1_261_CA_2,HOUSEHOLD_1_261,HOUSEHOLD,HOUSEHOLD_1,CA_2,CA,2012-07-14,2012-07-20,2016-04-24,1380,0,6.0,6.97,4.88,2.09,Active
HOUSEHOLD_1_261_CA_3,HOUSEHOLD_1_261,HOUSEHOLD,HOUSEHOLD_1,CA_3,CA,2014-01-11,2014-01-13,2016-04-18,834,6,5.97,5.97,4.18,1.79,Active
HOUSEHOLD_1_261_CA_4,HOUSEHOLD_1_261,HOUSEHOLD,HOUSEHOLD_1,CA_4,CA,2014-07-12,2014-07-17,2016-04-16,652,8,5.97,5.97,4.18,1.79,Active
HOUSEHOLD_1_261_TX_1,HOUSEHOLD_1_261,HOUSEHOLD,HOUSEHOLD_1,TX_1,TX,2012-07-28,2012-08-02,2016-04-21,1366,3,6.0,6.97,4.88,2.09,Active
HOUSEHOLD_1_261_TX_2,HOUSEHOLD_1_261,HOUSEHOLD,HOUSEHOLD_1,TX_2,TX,2012-07-14,2012-07-16,2016-04-24,1380,0,6.0,6.97,4.88,2.09,Active
HOUSEHOLD_1_261_TX_3,HOUSEHOLD_1_261,HOUSEHOLD,HOUSEHOLD_1,TX_3,TX,2012-07-21,2012-07-22,2016-04-21,1373,3,6.0,6.97,4.88,2.09,Active
HOUSEHOLD_1_261_WI_1,HOUSEHOLD_1_261,HOUSEHOLD,HOUSEHOLD_1,WI_1,WI,2011-09-10,2011-09-10,2016-04-20,1688,4,6.0,6.97,4.88,2.09,Active
HOUSEHOLD_1_261_WI_2,HOUSEHOLD_1_261,HOUSEHOLD,HOUSEHOLD_1,WI_2,WI,2012-07-28,2012-07-28,2016-04-11,1366,13,6.01,6.97,4.88,2.09,Active
HOUSEHOLD_1_261_WI_3,HOUSEHOLD_1_261,HOUSEHOLD,HOUSEHOLD_1,WI_3,WI,2014-08-16,2014-08-19,2016-04-22,617,2,5.97,5.97,4.18,1.79,Active
HOUSEHOLD_1_262_CA_1,HOUSEHOLD_1_262,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2013-04-20,2013-04-26,2016-04-24,1100,0,0.97,0.97,0.68,0.29,Active
HOUSEHOLD_1_262_CA_2,HOUSEHOLD_1_262,HOUSEHOLD,HOUSEHOLD_1,CA_2,CA,2013-05-04,2013-05-04,2016-04-24,1086,0,0.97,0.97,0.68,0.29,Active
HOUSEHOLD_1_262_CA_3,HOUSEHOLD_1_262,HOUSEHOLD,HOUSEHOLD_1,CA_3,CA,2013-04-20,2013-04-26,2016-04-24,1100,0,0.97,0.97,0.68,0.29,Active
HOUSEHOLD_1_262_CA_4,HOUSEHOLD_1_262,HOUSEHOLD,HOUSEHOLD_1,CA_4,CA,2013-04-27,2013-04-27,2016-04-24,1093,0,0.97,0.97,0.68,0.29,Active
HOUSEHOLD_1_262_TX_1,HOUSEHOLD_1_262,HOUSEHOLD,HOUSEHOLD_1,TX_1,TX,2013-04-20,2013-04-22,2016-04-24,1100,0,0.97,0.97,0.68,0.29,Active
HOUSEHOLD_1_262_TX_2,HOUSEHOLD_1_262,HOUSEHOLD,HOUSEHOLD_1,TX_2,TX,2013-04-20,2013-04-23,2016-04-24,1100,0,0.97,0.97,0.68,0.29,Active
HOUSEHOLD_1_262_TX_3,HOUSEHOLD_1_262,HOUSEHOLD,HOUSEHOLD_1,TX_3,TX,2013-05-11,2013-05-13,2016-04-24,1079,0,0.97,0.97,0.68,0.29,Active
HOUSEHOLD_1_262_WI_1,HOUSEHOLD_1_262,HOUSEHOLD,HOUSEHOLD_1,WI_1,WI,2013-05-04,2013-05-10,2016-04-24,1086,0,0.97,0.97,0.68,0.29,Active
HOUSEHOLD_1_262_WI_2,HOUSEHOLD_1_262,HOUSEHOLD,HOUSEHOLD_1,WI_2,WI,2013-04-27,2013-04-29,2016-04-24,1093,0,0.97,0.97,0.68,0.29,Active
HOUSEHOLD_1_262_WI_3,HOUSEHOLD_1_262,HOUSEHOLD,HOUSEHOLD_1,WI_3,WI,2013-04-20,2013-04-26,2016-04-24,1100,0,0.97,0.97,0.68,0.29,Active
HOUSEHOLD_1_263_CA_1,HOUSEHOLD_1_263,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2012-06-30,2012-07-02,2016-04-23,1394,1,7.57,7.98,5.59,2.39,Active
HOUSEHOLD_1_263_CA_2,HOUSEHOLD_1_263,HOUSEHOLD,HOUSEHOLD_1,CA_2,CA,2012-06-30,2012-07-05,2016-04-18,1394,6,7.56,7.98,5.59,2.39,Active
HOUSEHOLD_1_263_CA_3,HOUSEHOLD_1_263,HOUSEHOLD,HOUSEHOLD_1,CA_3,CA,2012-06-30,2012-07-03,2016-04-22,1394,2,7.57,7.98,5.59,2.39,Active
HOUSEHOLD_1_263_CA_4,HOUSEHOLD_1_263,HOUSEHOLD,HOUSEHOLD_1,CA_4,CA,2012-06-30,2012-07-04,2016-04-18,1394,6,7.57,7.98,5.59,2.39,Active
HOUSEHOLD_1_263_TX_1,HOUSEHOLD_1_263,HOUSEHOLD,HOUSEHOLD_1,TX_1,TX,2012-07-07,2012-07-12,2016-04-16,1387,8,7.55,7.98,5.59,2.39,Active
HOUSEHOLD_1_263_TX_2,HOUSEHOLD_1_263,HOUSEHOLD,HOUSEHOLD_1,TX_2,TX,2012-06-30,2012-07-02,2016-04-23,1394,1,7.54,7.98,5.59,2.39,Active
HOUSEHOLD_1_263_TX_3,HOUSEHOLD_1_263,HOUSEHOLD,HOUSEHOLD_1,TX_3,TX,2012-06-30,2012-07-04,2016-04-22,1394,2,7.56,7.98,5.59,2.39,Active
HOUSEHOLD_1_263_WI_1,HOUSEHOLD_1_263,HOUSEHOLD,HOUSEHOLD_1,WI_1,WI,2012-06-30,2012-07-05,2016-04-21,1394,3,7.57,7.98,5.59,2.39,Active
HOUSEHOLD_1_263_WI_2,HOUSEHOLD_1_263,HOUSEHOLD,HOUSEHOLD_1,WI_2,WI,2012-07-07,2012-07-11,2016-04-21,1387,3,7.57,7.98,5.59,2.39,Active
HOUSEHOLD_1_263_WI_3,HOUSEHOLD_1_263,HOUSEHOLD,HOUSEHOLD_1,WI_3,WI,2012-07-07,2012-07-09,2016-04-23,1387,1,7.56,7.98,5.59,2.39,Active
HOUSEHOLD_1_264_CA_1,HOUSEHOLD_1_264,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2013-08-31,2013-09-05,2016-04-20,967,4,7.26,7.47,5.23,2.24,Active
HOUSEHOLD_1_264_CA_2,HOUSEHOLD_1_264,HOUSEHOLD,HOUSEHOLD_1,CA_2,CA,2014-03-08,2014-03-10,2016-04-24,778,0,7.32,7.47,5.23,2.24,Active
HOUSEHOLD_1_264_CA_3,HOUSEHOLD_1_264,HOUSEHOLD,HOUSEHOLD_1,CA_3,CA,2013-08-17,2013-08-23,2016-04-24,981,0,7.26,7.47,5.23,2.24,Active
HOUSEHOLD_1_264_CA_4,HOUSEHOLD_1_264,HOUSEHOLD,HOUSEHOLD_1,CA_4,CA,2014-03-15,2014-03-20,2016-04-22,771,2,7.33,7.47,5.23,2.24,Active
HOUSEHOLD_1_264_TX_1,HOUSEHOLD_1_264,HOUSEHOLD,HOUSEHOLD_1,TX_1,TX,2013-08-31,2013-09-05,2016-04-01,967,23,7.24,7.47,5.23,2.24,Active
HOUSEHOLD_1_264_TX_2,HOUSEHOLD_1_264,HOUSEHOLD,HOUSEHOLD_1,TX_2,TX,2013-08-24,2013-08-27,2016-04-21,974,3,7.18,7.47,5.23,2.24,Active
HOUSEHOLD_1_264_TX_3,HOUSEHOLD_1_264,HOUSEHOLD,HOUSEHOLD_1,TX_3,TX,2013-08-24,2013-08-29,2016-04-24,974,0,7.26,7.47,5.23,2.24,Active
HOUSEHOLD_1_264_WI_1,HOUSEHOLD_1_264,HOUSEHOLD,HOUSEHOLD_1,WI_1,WI,2014-03-08,2014-03-13,2016-04-24,778,0,7.32,7.47,5.23,2.24,Active
HOUSEHOLD_1_264_WI_2,HOUSEHOLD_1_264,HOUSEHOLD,HOUSEHOLD_1,WI_2,WI,2014-03-08,2014-03-12,2016-04-19,778,5,7.32,7.47,5.23,2.24,Active
HOUSEHOLD_1_264_WI_3,HOUSEHOLD_1_264,HOUSEHOLD,HOUSEHOLD_1,WI_3,WI,2013-10-19,2013-10-19,2016-04-10,918,14,7.2,7.47,5.23,2.24,Active
HOUSEHOLD_1_265_CA_1,HOUSEHOLD_1_265,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2011-01-29,2011-01-29,2016-04-23,1912,1,4.48,4.74,3.32,1.42,Active
HOUSEHOLD_1_265_CA_2,HOUSEHOLD_1_265,HOUSEHOLD,HOUSEHOLD_1,CA_2,CA,2011-01-29,2011-01-29,2016-04-24,1912,0,4.48,4.74,3.32,1.42,Active
HOUSEHOLD_1_265_CA_3,HOUSEHOLD_1_265,HOUSEHOLD,HOUSEHOLD_1,CA_3,CA,2011-01-29,2011-01-29,2016-04-23,1912,1,4.48,4.74,3.32,1.42,Active
HOUSEHOLD_1_265_CA_4,HOUSEHOLD_1_265,HOUSEHOLD,HOUSEHOLD_1,CA_4,CA,2011-01-29,2011-01-31,2016-04-24,1912,0,4.48,4.74,3.32,1.42,Active
HOUSEHOLD_1_265_TX_1,HOUSEHOLD_1_265,HOUSEHOLD,HOUSEHOLD_1,TX_1,TX,2011-01-29,2011-01-29,2016-04-17,1912,7,4.47,4.74,3.32,1.42,Active
HOUSEHOLD_1_265_TX_2,HOUSEHOLD_1_265,HOUSEHOLD,HOUSEHOLD_1,TX_2,TX,2011-01-29,2011-01-30,2016-04-23,1912,1,4.48,4.74,3.32,1.42,Active
HOUSEHOLD_1_265_TX_3,HOUSEHOLD_1_265,HOUSEHOLD,HOUSEHOLD_1,TX_3,TX,2011-01-29,2011-01-30,2016-04-24,1912,0,4.48,4.74,3.32,1.42,Active
HOUSEHOLD_1_265_WI_1,HOUSEHOLD_1_265,HOUSEHOLD,HOUSEHOLD_1,WI_1,WI,2011-01-29,2011-01-30,2016-04-22,1912,2,4.47,4.74,3.32,1.42,Active
HOUSEHOLD_1_265_WI_2,HOUSEHOLD_1_265,HOUSEHOLD,HOUSEHOLD_1,WI_2,WI,2011-02-12,2011-02-13,2016-04-20,1898,4,4.54,4.92,3.44,1.48,Active
HOUSEHOLD_1_265_WI_3,HOUSEHOLD_1_265,HOUSEHOLD,HOUSEHOLD_1,WI_3,WI,2011-01-29,2011-02-01,2016-04-20,1912,4,4.39,4.74,3.32,1.42,Active
HOUSEHOLD_1_266_CA_1,HOUSEHOLD_1_266,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2014-05-17,2014-05-21,2016-04-24,708,0,1.02,2.88,2.02,0.86,Active
HOUSEHOLD_1_266_CA_2,HOUSEHOLD_1_266,HOUSEHOLD,HOUSEHOLD_1,CA_2,CA,2014-05-17,2014-05-22,2016-04-24,708,0,1.0,1.0,0.7,0.3,Active
HOUSEHOLD_1_266_CA_3,HOUSEHOLD_1_266,HOUSEHOLD,HOUSEHOLD_1,CA_3,CA,2014-05-17,2014-05-23,2016-04-22,708,2,1.0,1.0,0.7,0.3,Active
HOUSEHOLD_1_266_CA_4,HOUSEHOLD_1_266,HOUSEHOLD,HOUSEHOLD_1,CA_4,CA,2014-05-31,2014-06-01,2016-04-22,694,2,1.0,1.0,0.7,0.3,Active
HOUSEHOLD_1_266_TX_1,HOUSEHOLD_1_266,HOUSEHOLD,HOUSEHOLD_1,TX_1,TX,2014-05-24,2014-05-25,2016-04-23,701,1,1.0,1.0,0.7,0.3,Active
HOUSEHOLD_1_266_TX_2,HOUSEHOLD_1_266,HOUSEHOLD,HOUSEHOLD_1,TX_2,TX,2014-05-17,2014-05-23,2016-04-23,708,1,1.0,1.0,0.7,0.3,Active
HOUSEHOLD_1_266_TX_3,HOUSEHOLD_1_266,HOUSEHOLD,HOUSEHOLD_1,TX_3,TX,2014-05-17,2014-05-22,2016-04-24,708,0,1.0,1.0,0.7,0.3,Active
HOUSEHOLD_1_266_WI_1,HOUSEHOLD_1_266,HOUSEHOLD,HOUSEHOLD_1,WI_1,WI,2014-05-17,2014-05-22,2016-04-24,708,0,1.0,1.0,0.7,0.3,Active
HOUSEHOLD_1_266_WI_2,HOUSEHOLD_1_266,HOUSEHOLD,HOUSEHOLD_1,WI_2,WI,2014-06-07,2014-06-13,2016-04-24,687,0,1.0,1.0,0.7,0.3,Active
HOUSEHOLD_1_266_WI_3,HOUSEHOLD_1_266,HOUSEHOLD,HOUSEHOLD_1,WI_3,WI,2014-05-17,2014-05-23,2016-04-24,708,0,1.0,1.0,0.7,0.3,Active
HOUSEHOLD_1_267_CA_1,HOUSEHOLD_1_267,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2014-01-11,2014-01-15,2016-04-24,834,0,9.74,9.74,6.82,2.92,Active
HOUSEHOLD_1_267_CA_2,HOUSEHOLD_1_267,HOUSEHOLD,HOUSEHOLD_1,CA_2,CA,2013-12-21,2013-12-26,2016-04-24,855,0,9.72,9.74,6.82,2.92,Active
HOUSEHOLD_1_267_CA_3,HOUSEHOLD_1_267,HOUSEHOLD,HOUSEHOLD_1,CA_3,CA,2013-04-06,2013-04-08,2016-04-24,1114,0,9.58,9.97,6.98,2.99,Active
HOUSEHOLD_1_267_CA_4,HOUSEHOLD_1_267,HOUSEHOLD,HOUSEHOLD_1,CA_4,CA,2014-02-22,2014-02-28,2016-04-23,792,1,9.74,9.74,6.82,2.92,Active
HOUSEHOLD_1_267_TX_1,HOUSEHOLD_1_267,HOUSEHOLD,HOUSEHOLD_1,TX_1,TX,2013-04-13,2013-04-18,2016-04-17,1107,7,9.78,9.97,6.98,2.99,Active
HOUSEHOLD_1_267_TX_2,HOUSEHOLD_1_267,HOUSEHOLD,HOUSEHOLD_1,TX_2,TX,2013-04-13,2013-04-17,2016-04-24,1107,0,9.75,9.97,6.98,2.99,Active
HOUSEHOLD_1_267_TX_3,HOUSEHOLD_1_267,HOUSEHOLD,HOUSEHOLD_1,TX_3,TX,2014-01-04,2014-01-04,2016-01-04,841,111,9.74,9.74,6.82,2.92,Inactive
HOUSEHOLD_1_267_WI_1,HOUSEHOLD_1_267,HOUSEHOLD,HOUSEHOLD_1,WI_1,WI,2013-12-21,2013-12-21,2016-04-24,855,0,9.73,9.74,6.82,2.92,Active
HOUSEHOLD_1_267_WI_2,HOUSEHOLD_1_267,HOUSEHOLD,HOUSEHOLD_1,WI_2,WI,2014-03-01,2014-03-07,2016-04-24,785,0,9.74,9.74,6.82,2.92,Active
HOUSEHOLD_1_267_WI_3,HOUSEHOLD_1_267,HOUSEHOLD,HOUSEHOLD_1,WI_3,WI,2015-03-21,2015-03-21,2016-04-23,400,1,9.74,9.74,6.82,2.92,Active
HOUSEHOLD_1_268_CA_1,HOUSEHOLD_1_268,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2011-01-29,2011-01-30,2016-04-24,1912,0,8.33,8.37,5.86,2.51,Active
HOUSEHOLD_1_268_CA_2,HOUSEHOLD_1_268,HOUSEHOLD,HOUSEHOLD_1,CA_2,CA,2011-01-29,2011-01-29,2016-04-22,1912,2,8.34,8.37,5.86,2.51,Active
HOUSEHOLD_1_268_CA_3,HOUSEHOLD_1_268,HOUSEHOLD,HOUSEHOLD_1,CA_3,CA,2011-01-29,2011-01-29,2016-04-24,1912,0,8.34,8.37,5.86,2.51,Active
HOUSEHOLD_1_268_CA_4,HOUSEHOLD_1_268,HOUSEHOLD,HOUSEHOLD_1,CA_4,CA,2011-01-29,2011-01-29,2016-04-24,1912,0,8.34,8.37,5.86,2.51,Active
HOUSEHOLD_1_268_TX_1,HOUSEHOLD_1_268,HOUSEHOLD,HOUSEHOLD_1,TX_1,TX,2011-02-05,2011-02-09,2016-04-22,1905,2,8.34,8.37,5.86,2.51,Active
HOUSEHOLD_1_268_TX_2,HOUSEHOLD_1_268,HOUSEHOLD,HOUSEHOLD_1,TX_2,TX,2011-01-29,2011-01-29,2016-04-24,1912,0,8.34,8.37,5.86,2.51,Active
HOUSEHOLD_1_268_TX_3,HOUSEHOLD_1_268,HOUSEHOLD,HOUSEHOLD_1,TX_3,TX,2011-02-05,2011-02-06,2016-04-22,1905,2,8.31,8.37,5.86,2.51,Active
HOUSEHOLD_1_268_WI_1,HOUSEHOLD_1_268,HOUSEHOLD,HOUSEHOLD_1,WI_1,WI,2011-01-29,2011-01-30,2016-04-21,1912,3,8.34,8.37,5.86,2.51,Active
HOUSEHOLD_1_268_WI_2,HOUSEHOLD_1_268,HOUSEHOLD,HOUSEHOLD_1,WI_2,WI,2011-01-29,2011-01-29,2016-04-24,1912,0,8.34,8.37,5.86,2.51,Active
HOUSEHOLD_1_268_WI_3,HOUSEHOLD_1_268,HOUSEHOLD,HOUSEHOLD_1,WI_3,WI,2011-01-29,2011-02-04,2016-04-24,1912,0,8.33,8.37,5.86,2.51,Active
HOUSEHOLD_1_269_CA_1,HOUSEHOLD_1_269,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2011-03-05,2011-03-06,2016-04-16,1877,8,2.98,3.12,2.18,0.94,Active
HOUSEHOLD_1_269_CA_2,HOUSEHOLD_1_269,HOUSEHOLD,HOUSEHOLD_1,CA_2,CA,2011-03-05,2011-03-06,2016-04-24,1877,0,2.98,3.12,2.18,0.94,Active
HOUSEHOLD_1_269_CA_3,HOUSEHOLD_1_269,HOUSEHOLD,HOUSEHOLD_1,CA_3,CA,2011-02-26,2011-03-04,2016-04-24,1884,0,2.98,3.12,2.18,0.94,Active
HOUSEHOLD_1_269_CA_4,HOUSEHOLD_1_269,HOUSEHOLD,HOUSEHOLD_1,CA_4,CA,2011-03-05,2011-03-09,2016-04-13,1877,11,2.98,3.12,2.18,0.94,Active
HOUSEHOLD_1_269_TX_1,HOUSEHOLD_1_269,HOUSEHOLD,HOUSEHOLD_1,TX_1,TX,2011-03-12,2011-03-12,2016-04-21,1870,3,2.96,3.12,2.18,0.94,Active
HOUSEHOLD_1_269_TX_2,HOUSEHOLD_1_269,HOUSEHOLD,HOUSEHOLD_1,TX_2,TX,2011-02-26,2011-03-03,2016-04-22,1884,2,2.95,3.12,2.18,0.94,Active
HOUSEHOLD_1_269_TX_3,HOUSEHOLD_1_269,HOUSEHOLD,HOUSEHOLD_1,TX_3,TX,2011-02-26,2011-03-03,2016-04-24,1884,0,2.95,3.12,2.18,0.94,Active
HOUSEHOLD_1_269_WI_1,HOUSEHOLD_1_269,HOUSEHOLD,HOUSEHOLD_1,WI_1,WI,2011-03-05,2011-03-06,2016-04-19,1877,5,2.98,3.12,2.18,0.94,Active
HOUSEHOLD_1_269_WI_2,HOUSEHOLD_1_269,HOUSEHOLD,HOUSEHOLD_1,WI_2,WI,2011-03-12,2011-03-17,2016-04-24,1870,0,2.98,3.12,2.18,0.94,Active
HOUSEHOLD_1_269_WI_3,HOUSEHOLD_1_269,HOUSEHOLD,HOUSEHOLD_1,WI_3,WI,2011-03-12,2011-03-16,2016-04-16,1870,8,2.98,3.12,2.18,0.94,Active
HOUSEHOLD_1_270_CA_1,HOUSEHOLD_1_270,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2011-01-29,2011-01-31,2016-04-17,1912,7,9.96,9.98,6.99,2.99,Active
HOUSEHOLD_1_270_CA_2,HOUSEHOLD_1_270,HOUSEHOLD,HOUSEHOLD_1,CA_2,CA,2011-01-29,2011-01-30,2016-04-24,1912,0,9.96,9.98,6.99,2.99,Active
HOUSEHOLD_1_270_CA_3,HOUSEHOLD_1_270,HOUSEHOLD,HOUSEHOLD_1,CA_3,CA,2011-01-29,2011-01-30,2016-04-24,1912,0,9.96,9.98,6.99,2.99,Active
HOUSEHOLD_1_270_CA_4,HOUSEHOLD_1_270,HOUSEHOLD,HOUSEHOLD_1,CA_4,CA,2011-02-05,2011-02-06,2016-04-21,1905,3,9.96,9.98,6.99,2.99,Active
HOUSEHOLD_1_270_TX_1,HOUSEHOLD_1_270,HOUSEHOLD,HOUSEHOLD_1,TX_1,TX,2011-01-29,2011-02-02,2016-04-24,1912,0,9.96,9.98,6.99,2.99,Active
HOUSEHOLD_1_270_TX_2,HOUSEHOLD_1_270,HOUSEHOLD,HOUSEHOLD_1,TX_2,TX,2011-01-29,2011-01-29,2016-04-23,1912,1,9.88,9.98,6.99,2.99,Active
HOUSEHOLD_1_270_TX_3,HOUSEHOLD_1_270,HOUSEHOLD,HOUSEHOLD_1,TX_3,TX,2011-01-29,2011-01-29,2016-04-24,1912,0,9.88,9.98,6.99,2.99,Active
HOUSEHOLD_1_270_WI_1,HOUSEHOLD_1_270,HOUSEHOLD,HOUSEHOLD_1,WI_1,WI,2011-02-05,2011-02-07,2016-04-23,1905,1,9.94,9.98,6.99,2.99,Active
HOUSEHOLD_1_270_WI_2,HOUSEHOLD_1_270,HOUSEHOLD,HOUSEHOLD_1,WI_2,WI,2011-12-10,2011-12-16,2016-04-24,1597,0,9.92,9.98,6.99,2.99,Active
HOUSEHOLD_1_270_WI_3,HOUSEHOLD_1_270,HOUSEHOLD,HOUSEHOLD_1,WI_3,WI,2011-01-29,2011-01-30,2016-04-20,1912,4,9.96,9.98,6.99,2.99,Active
HOUSEHOLD_1_271_CA_1,HOUSEHOLD_1_271,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2013-07-20,2013-07-22,2016-04-17,1009,7,2.98,2.98,2.09,0.89,Active
HOUSEHOLD_1_271_CA_2,HOUSEHOLD_1_271,HOUSEHOLD,HOUSEHOLD_1,CA_2,CA,2013-07-27,2013-08-01,2016-04-22,1002,2,2.98,2.98,2.09,0.89,Active
HOUSEHOLD_1_271_CA_3,HOUSEHOLD_1_271,HOUSEHOLD,HOUSEHOLD_1,CA_3,CA,2013-07-13,2013-07-14,2016-04-22,1016,2,2.98,2.98,2.09,0.89,Active
HOUSEHOLD_1_271_CA_4,HOUSEHOLD_1_271,HOUSEHOLD,HOUSEHOLD_1,CA_4,CA,2013-08-03,2013-08-09,2016-04-20,995,4,2.98,2.98,2.09,0.89,Active
HOUSEHOLD_1_271_TX_1,HOUSEHOLD_1_271,HOUSEHOLD,HOUSEHOLD_1,TX_1,TX,2013-07-13,2013-07-14,2016-04-21,1016,3,2.97,2.98,2.09,0.89,Active
HOUSEHOLD_1_271_TX_2,HOUSEHOLD_1_271,HOUSEHOLD,HOUSEHOLD_1,TX_2,TX,2013-07-20,2013-07-22,2016-04-24,1009,0,2.98,2.98,2.09,0.89,Active
HOUSEHOLD_1_271_TX_3,HOUSEHOLD_1_271,HOUSEHOLD,HOUSEHOLD_1,TX_3,TX,2013-08-10,2013-08-11,2016-04-24,988,0,2.98,2.98,2.09,0.89,Active
HOUSEHOLD_1_271_WI_1,HOUSEHOLD_1_271,HOUSEHOLD,HOUSEHOLD_1,WI_1,WI,2013-08-03,2013-08-03,2016-04-10,995,14,2.98,2.98,2.09,0.89,Active
HOUSEHOLD_1_271_WI_2,HOUSEHOLD_1_271,HOUSEHOLD,HOUSEHOLD_1,WI_2,WI,2013-07-20,2013-07-23,2016-04-24,1009,0,2.98,2.98,2.09,0.89,Active
HOUSEHOLD_1_271_WI_3,HOUSEHOLD_1_271,HOUSEHOLD,HOUSEHOLD_1,WI_3,WI,2013-07-20,2013-07-26,2016-04-20,1009,4,2.98,2.98,2.09,0.89,Active
HOUSEHOLD_1_272_CA_1,HOUSEHOLD_1_272,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2011-01-29,2011-02-01,2016-04-24,1912,0,9.97,9.97,6.98,2.99,Active
HOUSEHOLD_1_272_CA_2,HOUSEHOLD_1_272,HOUSEHOLD,HOUSEHOLD_1,CA_2,CA,2011-01-29,2011-01-29,2016-04-24,1912,0,9.95,10.94,7.66,3.28,Active
HOUSEHOLD_1_272_CA_3,HOUSEHOLD_1_272,HOUSEHOLD,HOUSEHOLD_1,CA_3,CA,2011-01-29,2011-02-01,2016-04-24,1912,0,9.85,9.97,6.98,2.99,Active
HOUSEHOLD_1_272_CA_4,HOUSEHOLD_1_272,HOUSEHOLD,HOUSEHOLD_1,CA_4,CA,2011-01-29,2011-01-29,2016-04-24,1912,0,9.97,10.94,7.66,3.28,Active
